PRIMARY_KEY,STATE,YEAR,GRADES_PK_G,GRADES_KG_G,GRADES_4_G,GRADES_8_G,GRADES_12_G,GRADES_1_8_G,GRADES_9_12_G,GRADES_ALL_G
2003_DELAWARE,DELAWARE,2003,642.0,7904.0,9097.0,10222.0,7292.0,74352.0,34770.0,117668.0
2004_DELAWARE,DELAWARE,2004,670.0,8279.0,8872.0,10494.0,7390.0,74650.0,35492.0,119091.0
2005_DELAWARE,DELAWARE,2005,680.0,8511.0,8896.0,10492.0,7555.0,75448.0,36298.0,120937.0
2006_DELAWARE,DELAWARE,2006,662.0,8604.0,8982.0,10262.0,7482.0,75730.0,37258.0,122254.0
2007_DELAWARE,DELAWARE,2007,583.0,8817.0,9085.0,10176.0,7681.0,75619.0,37555.0,122574.0
2008_DELAWARE,DELAWARE,2008,738.0,9458.0,9521.0,9908.0,8120.0,76615.0,38619.0,125430.0
2009_DELAWARE,DELAWARE,2009,755.0,9537.0,9672.0,9519.0,8317.0,77418.0,39091.0,126801.0
2010_DELAWARE,DELAWARE,2010,1626.0,9810.0,9797.0,9504.0,8464.0,78843.0,39124.0,129403.0
2011_DELAWARE,DELAWARE,2011,1402.0,10116.0,9691.0,9569.0,8570.0,79106.0,38322.0,128946.0
2012_DELAWARE,DELAWARE,2012,1291.0,10128.0,10089.0,9716.0,8365.0,79585.0,38022.0,129026.0
2013_DELAWARE,DELAWARE,2013,1413.0,10488.0,10069.0,9993.0,8536.0,81303.0,38483.0,131687.0
2014_DELAWARE,DELAWARE,2014,1520.0,10205.0,10278.0,10035.0,8688.0,82971.0,39346.0,134042.0
2015_DELAWARE,DELAWARE,2015,1553.0,10040.0,10533.0,10090.0,8782.0,83409.0,39845.0,134847.0
2016_DELAWARE,DELAWARE,2016,1761.0,9894.0,10612.0,10299.0,9001.0,84105.0,40504.0,136264.0
2017_DELAWARE,DELAWARE,2017,1802.0,9943.0,10838.0,10216.0,9100.0,,40903.0,136293.0
1986_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1986,3405.0,6546.0,6200.0,6085.0,4230.0,,,85612.0
1987_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1987,3436.0,6579.0,6055.0,5710.0,4806.0,,,86435.0
1988_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1988,3570.0,6292.0,6242.0,5342.0,4346.0,,,84792.0
1989_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1989,3645.0,6339.0,5924.0,5119.0,3778.0,,,81301.0
1990_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1990,4215.0,6417.0,6100.0,5172.0,3481.0,,,80694.0
1991_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1991,4538.0,6578.0,5961.0,4976.0,3415.0,,,80618.0
1992_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1992,4818.0,6667.0,5832.0,5000.0,3433.0,,,80937.0
1993_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1993,5216.0,6986.0,5870.0,4935.0,3303.0,,,80678.0
1994_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1994,5508.0,7628.0,5783.0,5031.0,3203.0,,,80450.0
1995_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1995,5387.0,7736.0,5852.0,4749.0,2972.0,,,79802.0
1996_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1996,5044.0,7469.0,5442.0,4625.0,3042.0,,,78648.0
1997_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1997,5156.0,6982.0,5357.0,4376.0,2961.0,45470.0,15896.0,77111.0
1998_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1998,4831.0,6446.0,5607.0,4083.0,2572.0,42997.0,13932.0,71889.0
1999_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,1999,4774.0,6617.0,6070.0,4408.0,2897.0,45931.0,15849.0,77194.0
2000_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2000,4289.0,5357.0,5830.0,3371.0,2785.0,41330.0,13781.0,68925.0
2001_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2001,4105.0,5203.0,5561.0,3662.0,2815.0,41292.0,13530.0,68449.0
2002_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2002,4703.0,5475.0,6078.0,4605.0,3008.0,45011.0,15374.0,76166.0
2003_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2003,5168.0,5659.0,5920.0,5158.0,2971.0,45706.0,16828.0,78057.0
2004_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2004,5432.0,5387.0,5300.0,5189.0,2820.0,43405.0,17725.0,76714.0
2005_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2005,5499.0,5545.0,5003.0,5196.0,3177.0,41142.0,18769.0,76876.0
2006_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2006,5800.0,5323.0,4577.0,4826.0,3367.0,38337.0,18313.0,72850.0
2007_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2007,7146.0,5306.0,4807.0,5182.0,4002.0,40295.0,20242.0,78422.0
2008_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2008,7451.0,5122.0,4595.0,4540.0,3444.0,38190.0,17891.0,68681.0
2009_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2009,8499.0,5190.0,4893.0,4452.0,3301.0,37698.0,17597.0,69433.0
2010_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2010,9581.0,5939.0,4877.0,4307.0,3407.0,37867.0,17632.0,71284.0
2011_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2011,10831.0,6358.0,4643.0,4328.0,3190.0,38259.0,17261.0,73911.0
2012_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2012,11428.0,6980.0,4631.0,4202.0,3317.0,39377.0,17577.0,76140.0
2013_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2013,11867.0,7174.0,4826.0,4425.0,3326.0,41239.0,17717.0,78153.0
2014_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2014,12049.0,7273.0,5264.0,4525.0,3421.0,43084.0,17634.0,80958.0
2015_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2015,12316.0,7319.0,5701.0,4430.0,3867.0,44996.0,18884.0,84024.0
2016_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2016,12544.0,7574.0,6295.0,4557.0,3800.0,46680.0,19052.0,85850.0
2017_DISTRICT_OF_COLUMBIA,DISTRICT_OF_COLUMBIA,2017,12727.0,7465.0,6339.0,4567.0,4104.0,,19173.0,87315.0
1986_FLORIDA,FLORIDA,1986,4287.0,134732.0,117394.0,126414.0,89663.0,,,1607320.0
1987_FLORIDA,FLORIDA,1987,5939.0,145384.0,121543.0,128022.0,97109.0,,,1664774.0
1988_FLORIDA,FLORIDA,1988,8317.0,153773.0,132484.0,127642.0,99659.0,,,1720930.0
1989_FLORIDA,FLORIDA,1989,14396.0,158907.0,142174.0,127763.0,96639.0,,,1789925.0
1990_FLORIDA,FLORIDA,1990,20184.0,163209.0,150965.0,133621.0,94776.0,,,1861592.0
1991_FLORIDA,FLORIDA,1991,26784.0,161688.0,159330.0,135365.0,100210.0,,,1932131.0
1992_FLORIDA,FLORIDA,1992,31464.0,161701.0,164416.0,142372.0,100835.0,,,1981407.0
1993_FLORIDA,FLORIDA,1993,34793.0,167140.0,168509.0,149054.0,100646.0,,,2040763.0
1994_FLORIDA,FLORIDA,1994,47993.0,172135.0,173297.0,155852.0,100720.0,,,2111188.0
1995_FLORIDA,FLORIDA,1995,51123.0,176767.0,173169.0,163521.0,99519.0,,,2176222.0
1996_FLORIDA,FLORIDA,1996,53979.0,176512.0,175240.0,169657.0,105469.0,,,2242212.0
1997_FLORIDA,FLORIDA,1997,54044.0,174874.0,180873.0,173913.0,108366.0,1451398.0,613761.0,2294077.0
1998_FLORIDA,FLORIDA,1998,53969.0,174470.0,186203.0,179066.0,112724.0,1475585.0,633609.0,2337633.0
1999_FLORIDA,FLORIDA,1999,53783.0,174953.0,190744.0,181574.0,116259.0,1496757.0,655903.0,2381396.0
2000_FLORIDA,FLORIDA,2000,55120.0,175812.0,194320.0,185663.0,119809.0,1528970.0,674919.0,2434821.0
2001_FLORIDA,FLORIDA,2001,57038.0,177225.0,196952.0,194250.0,130613.0,1563151.0,703064.0,2500478.0
2002_FLORIDA,FLORIDA,2002,51222.0,183270.0,197625.0,201159.0,137939.0,1574787.0,730650.0,2539929.0
2003_FLORIDA,FLORIDA,2003,49588.0,191986.0,178109.0,205443.0,144764.0,1590802.0,755252.0,2587628.0
2004_FLORIDA,FLORIDA,2004,47995.0,197163.0,197293.0,209559.0,149810.0,1612640.0,781538.0,2639336.0
2005_FLORIDA,FLORIDA,2005,47240.0,203325.0,195265.0,208413.0,157545.0,1622830.0,801629.0,2675024.0
2006_FLORIDA,FLORIDA,2006,46117.0,202063.0,199686.0,207213.0,162952.0,1618382.0,804951.0,2671513.0
2007_FLORIDA,FLORIDA,2007,46917.0,197467.0,195859.0,193970.0,169832.0,1611475.0,810952.0,2666811.0
2008_FLORIDA,FLORIDA,2008,48233.0,193428.0,198129.0,200736.0,167705.0,1607634.0,781725.0,2631020.0
2009_FLORIDA,FLORIDA,2009,51495.0,196057.0,199322.0,198245.0,172321.0,1603349.0,783621.0,2634522.0
2010_FLORIDA,FLORIDA,2010,52779.0,197097.0,200682.0,201676.0,178315.0,1608622.0,784849.0,2643347.0
2011_FLORIDA,FLORIDA,2011,54938.0,203302.0,195625.0,200378.0,174371.0,1617862.0,792054.0,2668156.0
2012_FLORIDA,FLORIDA,2012,55124.0,210489.0,195358.0,204116.0,183193.0,1626947.0,799602.0,2692162.0
2013_FLORIDA,FLORIDA,2013,56470.0,209318.0,198411.0,206698.0,183422.0,1647922.0,807034.0,2720744.0
2014_FLORIDA,FLORIDA,2014,58613.0,204552.0,202424.0,210397.0,189545.0,1670530.0,823249.0,2756944.0
2015_FLORIDA,FLORIDA,2015,60122.0,199514.0,215435.0,206785.0,192877.0,1692825.0,839773.0,2792234.0
2016_FLORIDA,FLORIDA,2016,60332.0,201060.0,212595.0,208336.0,197881.0,1707618.0,847781.0,2816791.0
2017_FLORIDA,FLORIDA,2017,61241.0,200185.0,220504.0,211073.0,202952.0,,851483.0,2832424.0
1986_GEORGIA,GEORGIA,1986,,88748.0,81587.0,83280.0,64282.0,,,1096425.0
1987_GEORGIA,GEORGIA,1987,,92592.0,83226.0,80797.0,65703.0,,,1110947.0
1988_GEORGIA,GEORGIA,1988,,96054.0,88314.0,82489.0,65902.0,,,1107994.0
1989_GEORGIA,GEORGIA,1989,,95460.0,94825.0,82504.0,59445.0,,,1126535.0
1990_GEORGIA,GEORGIA,1990,604.0,97208.0,96123.0,86259.0,62379.0,,,1151687.0
1991_GEORGIA,GEORGIA,1991,1315.0,97590.0,98491.0,87534.0,62922.0,,,1177569.0
1992_GEORGIA,GEORGIA,1992,3303.0,100745.0,99648.0,92374.0,63646.0,,,1207186.0
1993_GEORGIA,GEORGIA,1993,5534.0,103365.0,99802.0,97354.0,62704.0,,,1235304.0
1994_GEORGIA,GEORGIA,1994,12859.0,108398.0,101054.0,98982.0,64606.0,,,1270948.0
1995_GEORGIA,GEORGIA,1995,22621.0,111462.0,103072.0,100091.0,63736.0,,,1311126.0
1996_GEORGIA,GEORGIA,1996,25522.0,112385.0,105333.0,102355.0,65527.0,,,1346761.0
1997_GEORGIA,GEORGIA,1997,29357.0,111081.0,108023.0,103107.0,69355.0,870113.0,365429.0,1375980.0
1998_GEORGIA,GEORGIA,1998,30779.0,112287.0,112226.0,104863.0,71127.0,886320.0,371905.0,1401291.0
1999_GEORGIA,GEORGIA,1999,31359.0,110359.0,116517.0,106688.0,72351.0,902312.0,378732.0,1422762.0
2000_GEORGIA,GEORGIA,2000,32248.0,110960.0,116678.0,109124.0,72317.0,916775.0,384954.0,1444937.0
2001_GEORGIA,GEORGIA,2001,33310.0,111173.0,116886.0,112145.0,75814.0,930712.0,395439.0,1470634.0
2002_GEORGIA,GEORGIA,2002,34745.0,114772.0,118053.0,116150.0,78455.0,939044.0,407451.0,1496012.0
2003_GEORGIA,GEORGIA,2003,36486.0,118849.0,117201.0,120694.0,81381.0,947846.0,419430.0,1522611.0
2004_GEORGIA,GEORGIA,2004,37791.0,122495.0,116129.0,122432.0,83872.0,958093.0,435058.0,1553437.0
2005_GEORGIA,GEORGIA,2005,38633.0,128397.0,119028.0,123678.0,87800.0,978416.0,453015.0,1598461.0
2006_GEORGIA,GEORGIA,2006,39318.0,130453.0,121155.0,126903.0,90402.0,996737.0,462649.0,1629157.0
2007_GEORGIA,GEORGIA,2007,39908.0,129791.0,125404.0,124544.0,95443.0,1008878.0,471012.0,1649589.0
2008_GEORGIA,GEORGIA,2008,40726.0,129336.0,127285.0,123857.0,96131.0,1015622.0,470108.0,1655792.0
2009_GEORGIA,GEORGIA,2009,41940.0,131325.0,130091.0,124084.0,97779.0,1021486.0,472934.0,1667685.0
2010_GEORGIA,GEORGIA,2010,42816.0,132008.0,131326.0,123794.0,100392.0,1027655.0,474588.0,1677067.0
2011_GEORGIA,GEORGIA,2011,45353.0,133372.0,128827.0,126785.0,98625.0,1032525.0,473766.0,1685016.0
2012_GEORGIA,GEORGIA,2012,45252.0,136837.0,128538.0,128432.0,101078.0,1040200.0,481043.0,1703332.0
2013_GEORGIA,GEORGIA,2013,45427.0,136658.0,129329.0,131295.0,103094.0,1051792.0,490032.0,1723909.0
2014_GEORGIA,GEORGIA,2014,46150.0,133616.0,131377.0,133128.0,106405.0,1063066.0,501605.0,1744437.0
2015_GEORGIA,GEORGIA,2015,46685.0,128788.0,134343.0,131509.0,109345.0,1067899.0,513865.0,1757237.0
2016_GEORGIA,GEORGIA,2016,47430.0,127056.0,137963.0,130777.0,111538.0,1071088.0,518772.0,1764346.0
2017_GEORGIA,GEORGIA,2017,47726.0,126400.0,138249.0,132514.0,115678.0,,522034.0,1768642.0
1986_HAWAII,HAWAII,1986,304.0,13642.0,12146.0,10618.0,10281.0,,,164640.0
1987_HAWAII,HAWAII,1987,250.0,13888.0,12162.0,10865.0,10476.0,,,166160.0
1988_HAWAII,HAWAII,1988,261.0,14091.0,12654.0,10715.0,10039.0,,,167488.0
1989_HAWAII,HAWAII,1989,300.0,14147.0,13245.0,11177.0,9453.0,,,169493.0
1990_HAWAII,HAWAII,1990,,13898.0,13124.0,11397.0,9234.0,,,171708.0
1991_HAWAII,HAWAII,1991,498.0,14353.0,13677.0,11270.0,9290.0,,,174747.0
1992_HAWAII,HAWAII,1992,525.0,14440.0,13754.0,11750.0,9051.0,,,177448.0
1993_HAWAII,HAWAII,1993,532.0,15199.0,14813.0,13245.0,10201.0,,,180410.0
1994_HAWAII,HAWAII,1994,631.0,15678.0,14572.0,13592.0,10473.0,,,183795.0
1995_HAWAII,HAWAII,1995,609.0,16562.0,14867.0,13793.0,10478.0,,,187180.0
1996_HAWAII,HAWAII,1996,694.0,16129.0,14864.0,13786.0,10466.0,,,187653.0
1997_HAWAII,HAWAII,1997,606.0,15473.0,15127.0,13829.0,10266.0,120253.0,53448.0,189887.0
1998_HAWAII,HAWAII,1998,674.0,15019.0,15215.0,13339.0,10384.0,118938.0,53338.0,188069.0
1999_HAWAII,HAWAII,1999,824.0,14618.0,15703.0,13175.0,10818.0,117754.0,52565.0,185860.0
2000_HAWAII,HAWAII,2000,840.0,14071.0,15291.0,13424.0,10408.0,117339.0,52031.0,184360.0
2001_HAWAII,HAWAII,2001,917.0,13822.0,14886.0,13705.0,10632.0,117080.0,52613.0,184546.0
2002_HAWAII,HAWAII,2002,1031.0,13377.0,14653.0,13875.0,10401.0,116402.0,52922.0,183829.0
2003_HAWAII,HAWAII,2003,1175.0,13779.0,14538.0,14543.0,10627.0,115060.0,53519.0,183609.0
2004_HAWAII,HAWAII,2004,1288.0,13576.0,14289.0,14422.0,10794.0,113811.0,54292.0,183185.0
2005_HAWAII,HAWAII,2005,1412.0,14236.0,14127.0,13696.0,10899.0,111731.0,55258.0,182818.0
2006_HAWAII,HAWAII,2006,1486.0,13953.0,13687.0,13512.0,10675.0,110480.0,54636.0,180728.0
2007_HAWAII,HAWAII,2007,1531.0,15042.0,13652.0,13420.0,11234.0,108882.0,54246.0,179897.0
2008_HAWAII,HAWAII,2008,1607.0,15475.0,13739.0,12665.0,11326.0,108733.0,53481.0,179478.0
2009_HAWAII,HAWAII,2009,1547.0,15970.0,14249.0,12967.0,10621.0,109861.0,52630.0,180196.0
2010_HAWAII,HAWAII,2010,1393.0,16028.0,13457.0,12567.0,10818.0,109990.0,51975.0,179601.0
2011_HAWAII,HAWAII,2011,1492.0,16827.0,14353.0,12783.0,11084.0,112565.0,51598.0,182706.0
2012_HAWAII,HAWAII,2012,1509.0,17497.0,14572.0,12791.0,10721.0,114462.0,51069.0,184760.0
2013_HAWAII,HAWAII,2013,1577.0,17561.0,14810.0,13228.0,10925.0,116670.0,50806.0,186825.0
2014_HAWAII,HAWAII,2014,1489.0,11661.0,15221.0,12587.0,10644.0,117974.0,50925.0,182384.0
2015_HAWAII,HAWAII,2015,1586.0,14860.0,15196.0,13129.0,10741.0,114924.0,50219.0,181995.0
2016_HAWAII,HAWAII,2016,1648.0,14652.0,15459.0,13091.0,10574.0,114606.0,50216.0,181550.0
2017_HAWAII,HAWAII,2017,1582.0,14316.0,15443.0,13226.0,11068.0,,50385.0,180837.0
1986_IDAHO,IDAHO,1986,,16646.0,16672.0,14956.0,13164.0,,,208391.0
1987_IDAHO,IDAHO,1987,,17354.0,16968.0,15503.0,13886.0,,,212444.0
1988_IDAHO,IDAHO,1988,,16925.0,17534.0,15776.0,13943.0,,,214615.0
1989_IDAHO,IDAHO,1989,361.0,16259.0,17707.0,16187.0,13149.0,,,214932.0
1990_IDAHO,IDAHO,1990,919.0,15676.0,17825.0,17243.0,13095.0,,,220840.0
1991_IDAHO,IDAHO,1991,1097.0,15133.0,18437.0,17803.0,14097.0,,,225680.0
1992_IDAHO,IDAHO,1992,1231.0,16018.0,18607.0,18880.0,14593.0,,,231668.0
1993_IDAHO,IDAHO,1993,1389.0,17039.0,18665.0,19185.0,15044.0,,,236774.0
1994_IDAHO,IDAHO,1994,1501.0,17260.0,18361.0,19680.0,15780.0,,,240448.0
1995_IDAHO,IDAHO,1995,1665.0,17750.0,17640.0,20129.0,16093.0,,,243097.0
1996_IDAHO,IDAHO,1996,1689.0,17562.0,18085.0,19998.0,17075.0,,,245252.0
1997_IDAHO,IDAHO,1997,2109.0,17499.0,18527.0,19696.0,17020.0,149216.0,75579.0,244403.0
1998_IDAHO,IDAHO,1998,2123.0,17318.0,18510.0,19073.0,17255.0,149163.0,76118.0,244722.0
1999_IDAHO,IDAHO,1999,2158.0,17024.0,19125.0,18589.0,17811.0,149624.0,76314.0,245136.0
2000_IDAHO,IDAHO,2000,2174.0,17093.0,18964.0,19045.0,17371.0,151139.0,74696.0,245117.0
2001_IDAHO,IDAHO,2001,2341.0,17869.0,18974.0,19592.0,17628.0,151213.0,75098.0,246521.0
2002_IDAHO,IDAHO,2002,2517.0,17965.0,18849.0,19647.0,17484.0,152767.0,75355.0,248604.0
2003_IDAHO,IDAHO,2003,2672.0,18590.0,18710.0,20091.0,17462.0,154162.0,76696.0,252120.0
2004_IDAHO,IDAHO,2004,2585.0,19603.0,18856.0,20299.0,17506.0,156033.0,77863.0,256084.0
2005_IDAHO,IDAHO,2005,2784.0,19987.0,19860.0,20674.0,17876.0,160058.0,79153.0,261982.0
2006_IDAHO,IDAHO,2006,2787.0,20922.0,19989.0,20540.0,18322.0,163296.0,80375.0,267380.0
2007_IDAHO,IDAHO,2007,2880.0,21295.0,20658.0,20557.0,18598.0,166996.0,80948.0,272119.0
2008_IDAHO,IDAHO,2008,2797.0,21516.0,21450.0,20623.0,18826.0,169241.0,81497.0,275051.0
2009_IDAHO,IDAHO,2009,2646.0,21605.0,21337.0,21019.0,19250.0,170477.0,81571.0,276299.0
2010_IDAHO,IDAHO,2010,1821.0,21144.0,21575.0,20588.0,19362.0,171179.0,81715.0,275859.0
2011_IDAHO,IDAHO,2011,1338.0,21901.0,21835.0,21172.0,19423.0,174825.0,81809.0,279873.0
2012_IDAHO,IDAHO,2012,2683.0,22409.0,21884.0,21670.0,19130.0,177111.0,82631.0,284834.0
2013_IDAHO,IDAHO,2013,4081.0,23396.0,22803.0,21991.0,21063.0,181856.0,87143.0,296476.0
2014_IDAHO,IDAHO,2014,2597.0,21509.0,22799.0,22407.0,19879.0,181354.0,85232.0,290885.0
2015_IDAHO,IDAHO,2015,2549.0,20988.0,22812.0,22350.0,20087.0,182320.0,86334.0,292277.0
2016_IDAHO,IDAHO,2016,2536.0,21085.0,23765.0,22818.0,21084.0,184940.0,88576.0,297200.0
2017_IDAHO,IDAHO,2017,2845.0,21111.0,24003.0,23414.0,21512.0,,90256.0,301186.0
1986_ILLINOIS,ILLINOIS,1986,25111.0,134370.0,128759.0,123175.0,119627.0,,,1825185.0
1987_ILLINOIS,ILLINOIS,1987,24541.0,131000.0,128340.0,121278.0,123049.0,,,1811446.0
1988_ILLINOIS,ILLINOIS,1988,26945.0,128748.0,133592.0,121810.0,120267.0,,,1794916.0
1989_ILLINOIS,ILLINOIS,1989,29321.0,135793.0,139530.0,122583.0,110514.0,,,1797355.0
1990_ILLINOIS,ILLINOIS,1990,34303.0,139976.0,135844.0,128637.0,105541.0,,,1821407.0
1991_ILLINOIS,ILLINOIS,1991,37039.0,139544.0,134185.0,127656.0,104837.0,,,1848166.0
1992_ILLINOIS,ILLINOIS,1992,39682.0,139237.0,133120.0,134317.0,106475.0,,,1873567.0
1993_ILLINOIS,ILLINOIS,1993,42359.0,144758.0,138827.0,138518.0,106519.0,,,1893078.0
1994_ILLINOIS,ILLINOIS,1994,42938.0,146314.0,143030.0,135134.0,109360.0,,,1916172.0
1995_ILLINOIS,ILLINOIS,1995,45947.0,151485.0,142660.0,132678.0,107244.0,,,1943623.0
1996_ILLINOIS,ILLINOIS,1996,50857.0,152268.0,145919.0,141348.0,123783.0,,,1973040.0
1997_ILLINOIS,ILLINOIS,1997,55835.0,153934.0,146478.0,145853.0,129084.0,1225615.0,558129.0,1998289.0
1998_ILLINOIS,ILLINOIS,1998,59389.0,150953.0,152841.0,148529.0,127506.0,1238890.0,558505.0,2011530.0
1999_ILLINOIS,ILLINOIS,1999,58604.0,149840.0,158444.0,149397.0,126984.0,1251482.0,563940.0,2027600.0
2000_ILLINOIS,ILLINOIS,2000,60712.0,147619.0,160495.0,149045.0,124760.0,1263029.0,573246.0,2048792.0
2001_ILLINOIS,ILLINOIS,2001,57550.0,148348.0,159038.0,151737.0,131411.0,1275481.0,585396.0,2071391.0
2002_ILLINOIS,ILLINOIS,2002,60524.0,148274.0,157570.0,156451.0,135937.0,1277009.0,595349.0,2084187.0
2003_ILLINOIS,ILLINOIS,2003,67148.0,146803.0,160246.0,160271.0,136974.0,1276380.0,606669.0,2100961.0
2004_ILLINOIS,ILLINOIS,2004,68764.0,145797.0,158622.0,162192.0,132658.0,1268808.0,613676.0,2097503.0
2005_ILLINOIS,ILLINOIS,2005,72131.0,147726.0,154372.0,160911.0,138518.0,1260190.0,631198.0,2111706.0
2006_ILLINOIS,ILLINOIS,2006,75275.0,147440.0,153480.0,159038.0,143366.0,1254964.0,640597.0,2118276.0
2007_ILLINOIS,ILLINOIS,2007,77843.0,145755.0,152895.0,161310.0,144342.0,1249311.0,639896.0,2112805.0
2008_ILLINOIS,ILLINOIS,2008,92782.0,146969.0,152951.0,159272.0,147796.0,1239444.0,640512.0,2119707.0
2009_ILLINOIS,ILLINOIS,2009,84727.0,148097.0,154405.0,155003.0,146476.0,1230889.0,640462.0,2104175.0
2010_ILLINOIS,ILLINOIS,2010,78260.0,146225.0,153781.0,154293.0,146953.0,1230308.0,636861.0,2091654.0
2011_ILLINOIS,ILLINOIS,2011,80723.0,145489.0,151870.0,153828.0,145047.0,1226944.0,629941.0,2083097.0
2012_ILLINOIS,ILLINOIS,2012,81475.0,147315.0,151409.0,152505.0,146273.0,1219411.0,624679.0,2072880.0
2013_ILLINOIS,ILLINOIS,2013,80953.0,145117.0,152779.0,154578.0,144566.0,1219389.0,621531.0,2066990.0
2014_ILLINOIS,ILLINOIS,2014,79349.0,139729.0,149399.0,153054.0,147588.0,1209886.0,621275.0,2050239.0
2015_ILLINOIS,ILLINOIS,2015,87589.0,135924.0,149373.0,150193.0,147993.0,1198970.0,619292.0,2041779.0
2016_ILLINOIS,ILLINOIS,2016,85018.0,134735.0,151903.0,150595.0,148457.0,1188945.0,618016.0,2026718.0
2017_ILLINOIS,ILLINOIS,2017,83664.0,132075.0,148792.0,151180.0,150045.0,,616176.0,2005153.0
1986_INDIANA,INDIANA,1986,662.0,70624.0,68759.0,71842.0,66764.0,,,966780.0
1987_INDIANA,INDIANA,1987,801.0,71405.0,70400.0,70202.0,69831.0,,,964129.0
1988_INDIANA,INDIANA,1988,814.0,71250.0,71757.0,71967.0,69641.0,,,960994.0
1989_INDIANA,INDIANA,1989,805.0,68409.0,74671.0,70229.0,65063.0,,,954165.0
1990_INDIANA,INDIANA,1990,967.0,68024.0,74634.0,73258.0,62740.0,,,954525.0
1991_INDIANA,INDIANA,1991,2431.0,66881.0,75214.0,73839.0,60657.0,,,956988.0
1992_INDIANA,INDIANA,1992,3225.0,66065.0,73760.0,75477.0,62234.0,,,960630.0
1993_INDIANA,INDIANA,1993,3960.0,70226.0,72841.0,78125.0,60971.0,,,965633.0
1994_INDIANA,INDIANA,1994,4660.0,71594.0,72408.0,77799.0,62727.0,,,969022.0
1995_INDIANA,INDIANA,1995,4901.0,73833.0,72356.0,78278.0,62659.0,,,977263.0
1996_INDIANA,INDIANA,1996,5263.0,74803.0,72246.0,76566.0,62923.0,,,982876.0
1997_INDIANA,INDIANA,1997,5521.0,72989.0,75303.0,75575.0,64829.0,611905.0,291854.0,986836.0
1998_INDIANA,INDIANA,1998,5557.0,71996.0,77667.0,74775.0,64293.0,617071.0,289486.0,989001.0
1999_INDIANA,INDIANA,1999,4997.0,70438.0,79139.0,74540.0,64647.0,621216.0,287282.0,988702.0
2000_INDIANA,INDIANA,2000,5567.0,70727.0,79742.0,73889.0,63504.0,624415.0,283832.0,989267.0
2001_INDIANA,INDIANA,2001,6147.0,72344.0,79008.0,76999.0,62913.0,630403.0,282531.0,996133.0
2002_INDIANA,INDIANA,2002,5407.0,71570.0,78909.0,79338.0,64156.0,635542.0,288607.0,1003875.0
2003_INDIANA,INDIANA,2003,5561.0,72315.0,77484.0,81494.0,63632.0,638041.0,293532.0,1011130.0
2004_INDIANA,INDIANA,2004,7967.0,73142.0,78079.0,82728.0,63316.0,638897.0,301342.0,1021348.0
2005_INDIANA,INDIANA,2005,10501.0,75519.0,79078.0,82021.0,67050.0,638447.0,310607.0,1035074.0
2006_INDIANA,INDIANA,2006,10148.0,79145.0,78177.0,82067.0,69654.0,640815.0,315832.0,1045940.0
2007_INDIANA,INDIANA,2007,10755.0,75445.0,78204.0,80850.0,71755.0,643350.0,317214.0,1046764.0
2008_INDIANA,INDIANA,2008,11487.0,76308.0,78842.0,80874.0,72989.0,642226.0,316126.0,1046147.0
2009_INDIANA,INDIANA,2009,12444.0,78224.0,79992.0,80983.0,72999.0,639931.0,316062.0,1046661.0
